insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
2019-04-17 11:21:07,BARCELONA,MADRID,2019-05-07 10:00:00,2019-05-07 13:10:00,AVE,85.1,Turista,Promo
2019-05-05 01:23:28,MADRID,BARCELONA,2019-05-15 08:30:00,2019-05-15 11:15:00,AVE,75.4,Turista,Promo
2019-04-13 15:02:45,MADRID,VALENCIA,2019-05-24 06:08:00,2019-05-24 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-14 00:31:58,MADRID,VALENCIA,2019-05-03 06:08:00,2019-05-03 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-16 22:37:40,MADRID,SEVILLA,2019-05-16 17:00:00,2019-05-16 19:38:00,AVE,76.3,Turista,Flexible
2019-04-20 15:24:01,MADRID,SEVILLA,2019-05-27 06:20:00,2019-05-27 09:16:00,AV City,43.55,Turista,Promo
2019-05-08 09:11:02,BARCELONA,MADRID,2019-06-29 19:00:00,2019-06-29 22:00:00,AVE,69.8,Turista Plus,Promo
2019-05-04 21:02:57,MADRID,SEVILLA,2019-05-26 11:00:00,2019-05-26 13:32:00,AVE,76.3,Turista,Flexible
2019-04-20 15:43:57,PONFERRADA,MADRID,2019-05-12 17:15:00,2019-05-12 23:03:00,MD-AVE,34.65,Turista con enlace,Promo +
2019-04-15 08:12:10,BARCELONA,MADRID,2019-05-29 07:40:00,2019-05-29 10:10:00,AVE,100.4,Turista,Promo
2019-04-18 22:32:37,SEVILLA,MADRID,2019-05-10 21:00:00,2019-05-10 23:52:00,AV City,43.55,Turista,Promo
2019-04-16 14:04:54,SEVILLA,MADRID,2019-04-21 19:15:00,2019-04-21 21:36:00,AVE,76.3,Turista,Flexible
2019-04-12 04:17:43,MADRID,VALENCIA,2019-04-22 11:10:00,2019-04-22 13:25:00,INTERCITY,55.4,Turista,Flexible
2019-05-07 09:23:57,MADRID,VALENCIA,2019-06-07 06:08:00,2019-06-07 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-16 05:14:38,PONFERRADA,MADRID,2019-05-27 11:28:00,2019-05-27 16:00:00,LD,42.75,Turista con enlace,Promo +
2019-04-15 07:06:26,MADRID,SEVILLA,2019-05-29 15:00:00,2019-05-29 17:21:00,AVE,60.3,Turista,Promo
2019-05-07 09:30:50,VALENCIA,MADRID,2019-06-05 09:50:00,2019-06-05 17:28:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-16 02:32:56,MADRID,BARCELONA,2019-05-16 16:00:00,2019-05-16 18:30:00,AVE,88.95,Turista,Promo
2019-04-20 16:17:37,MADRID,VALENCIA,2019-05-29 10:40:00,2019-05-29 12:20:00,AVE,27.8,Turista,Promo
2019-04-20 15:24:41,MADRID,SEVILLA,2019-05-21 07:30:00,2019-05-21 09:51:00,AVE,47.3,Turista,Promo
2019-04-22 12:44:30,BARCELONA,MADRID,2019-05-13 07:40:00,2019-05-13 10:10:00,AVE,100.4,Turista,Promo
2019-05-09 03:40:44,PONFERRADA,MADRID,2019-05-31 06:11:00,2019-05-31 10:15:00,ALVIA,33.5,Turista,Promo
2019-04-21 06:31:34,MADRID,BARCELONA,2019-05-09 10:30:00,2019-05-09 13:15:00,AVE,75.4,Turista,Promo
2019-04-19 12:32:54,MADRID,SEVILLA,2019-05-16 15:00:00,2019-05-16 17:21:00,AVE,76.3,Turista,Flexible
2019-04-12 10:13:10,MADRID,VALENCIA,2019-05-17 09:40:00,2019-05-17 11:24:00,AVE,39.45,Turista,Promo
2019-04-12 12:20:56,SEVILLA,MADRID,2019-04-14 20:36:00,2019-04-14 23:14:00,ALVIA,,Turista,Flexible
2019-05-08 23:05:41,MADRID,BARCELONA,2019-06-09 17:30:00,2019-06-09 20:40:00,AVE,98.0,Preferente,Promo
2019-04-18 04:19:22,MADRID,BARCELONA,2019-05-08 16:30:00,2019-05-08 19:15:00,AVE,90.5,Turista Plus,Promo
2019-05-09 05:27:48,SEVILLA,MADRID,2019-05-13 06:45:00,2019-05-13 09:15:00,AVE,,Turista,Flexible
2019-04-19 13:24:50,SEVILLA,MADRID,2019-05-17 21:00:00,2019-05-17 23:52:00,AV City,43.55,Turista,Promo
2019-04-15 20:28:38,BARCELONA,MADRID,2019-05-17 09:00:00,2019-05-17 11:45:00,AVE,85.1,Turista,Promo
2019-04-29 11:19:54,MADRID,SEVILLA,2019-05-10 09:00:00,2019-05-10 11:38:00,AVE,76.3,Turista,Flexible
2019-04-23 04:15:35,BARCELONA,MADRID,2019-05-22 14:00:00,2019-05-22 17:10:00,AVE,58.15,Turista,Promo
2019-04-22 21:43:49,MADRID,BARCELONA,2019-05-23 07:20:00,2019-05-23 09:50:00,AVE,88.95,Turista,Promo
2019-04-13 08:21:49,SEVILLA,MADRID,2019-04-21 13:40:00,2019-04-21 16:10:00,AVE,,Turista,Flexible
2019-04-23 14:05:37,MADRID,VALENCIA,2019-04-23 16:55:00,2019-04-23 21:58:00,AVE-LD,56.1,Turista con enlace,Flexible
2019-04-15 07:24:35,MADRID,BARCELONA,2019-05-03 17:30:00,2019-05-03 20:40:00,AVE,,Preferente,Promo
2019-05-01 13:14:49,MADRID,VALENCIA,2019-05-26 06:20:00,2019-05-26 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-18 08:12:55,MADRID,BARCELONA,2019-04-21 18:00:00,2019-04-21 20:30:00,AVE,127.1,Turista,Flexible
2019-04-22 08:26:15,VALENCIA,MADRID,2019-05-22 10:40:00,2019-05-22 12:32:00,AVE,27.8,Turista,Promo
2019-04-20 16:32:39,VALENCIA,MADRID,2019-05-16 06:30:00,2019-05-16 08:22:00,AVE,27.8,Turista,Promo
2019-05-04 01:01:19,MADRID,SEVILLA,2019-05-06 08:00:00,2019-05-06 10:32:00,AVE,76.3,Turista,Flexible
2019-04-26 23:34:37,MADRID,PONFERRADA,2019-05-24 14:40:00,2019-05-24 18:52:00,AVE-LD,46.8,Turista con enlace,Promo +
2019-04-15 08:21:55,VALENCIA,MADRID,2019-05-24 20:15:00,2019-05-24 21:55:00,AVE,39.45,Turista,Promo
2019-05-03 17:23:04,MADRID,SEVILLA,2019-05-10 08:00:00,2019-05-10 10:32:00,AVE,76.3,Turista,Flexible
2019-05-09 19:19:41,SEVILLA,MADRID,2019-06-06 14:58:00,2019-06-06 17:50:00,ALVIA,40.3,Turista,Promo
2019-04-15 03:06:01,BARCELONA,MADRID,2019-05-28 07:40:00,2019-05-28 10:10:00,AVE,100.4,Turista,Promo
2019-04-15 00:16:02,MADRID,VALENCIA,2019-05-14 15:30:00,2019-05-14 22:31:00,AVE-MD,,Turista con enlace,Flexible
2019-04-14 22:22:03,VALENCIA,MADRID,2019-06-02 14:10:00,2019-06-02 15:48:00,AVE,45.3,Turista,Promo
2019-04-20 13:25:23,MADRID,VALENCIA,2019-05-20 10:40:00,2019-05-20 12:20:00,AVE,27.8,Turista,Promo
2019-04-29 01:21:38,VALENCIA,MADRID,2019-05-13 18:10:00,2019-05-13 19:57:00,AVE,27.8,Turista,Promo
2019-04-18 21:06:28,MADRID,SEVILLA,2019-04-19 12:00:00,2019-04-19 14:32:00,AVE,69.4,Preferente,Promo
2019-04-15 22:02:56,BARCELONA,MADRID,2019-05-10 11:00:00,2019-05-10 13:45:00,AVE,75.4,Turista,Promo
2019-05-01 11:38:49,MADRID,VALENCIA,2019-05-19 18:40:00,2019-05-19 20:20:00,AVE,73.1,Turista,Flexible
2019-04-26 07:16:10,SEVILLA,MADRID,2019-04-30 08:45:00,2019-04-30 11:15:00,AVE,76.3,Turista,Flexible
2019-04-25 21:03:11,MADRID,SEVILLA,2019-06-02 18:35:00,2019-06-02 21:08:00,ALVIA,,Preferente,Promo
2019-04-21 07:43:14,PONFERRADA,MADRID,2019-04-25 06:11:00,2019-04-25 10:15:00,ALVIA,55.8,Turista,Flexible
2019-04-18 02:05:59,MADRID,BARCELONA,2019-05-02 07:15:00,2019-05-02 16:37:00,R. EXPRES,43.25,Turista,Adulto ida
2019-04-13 14:12:46,MADRID,SEVILLA,2019-04-16 06:20:00,2019-04-16 09:16:00,AV City,43.55,Turista,Promo
2019-04-18 10:13:06,MADRID,BARCELONA,2019-05-24 18:30:00,2019-05-24 21:20:00,AVE,98.0,Preferente,Promo
2019-04-19 00:08:38,MADRID,SEVILLA,2019-05-04 13:10:00,2019-05-04 20:51:00,MD-LD,34.35,Turista con enlace,Promo +
2019-04-22 08:14:38,SEVILLA,MADRID,2019-04-24 13:40:00,2019-04-24 16:10:00,AVE,60.3,Turista,Promo
2019-05-09 17:39:18,BARCELONA,MADRID,2019-05-11 14:00:00,2019-05-11 17:10:00,AVE,85.1,Turista,Promo
2019-04-21 17:23:05,SEVILLA,MADRID,2019-05-02 08:35:00,2019-05-02 15:26:00,LD-MD,34.35,Turista con enlace,Promo +
2019-04-14 13:00:47,SEVILLA,MADRID,2019-05-30 15:45:00,2019-05-30 18:15:00,AVE,76.3,Turista,Flexible
2019-04-16 12:33:58,SEVILLA,MADRID,2019-04-29 08:35:00,2019-04-29 15:26:00,LD-MD,34.35,Turista con enlace,Promo +
2019-04-24 02:39:46,MADRID,BARCELONA,2019-05-02 12:30:00,2019-05-02 15:30:00,AVE,107.7,Turista,Flexible
2019-04-28 23:19:11,MADRID,BARCELONA,2019-05-16 06:10:00,2019-05-16 08:40:00,AVE,66.75,Turista,Promo
2019-04-16 18:29:42,SEVILLA,MADRID,2019-05-12 15:45:00,2019-05-12 18:15:00,AVE,76.3,Turista,Flexible
2019-04-28 21:16:21,SEVILLA,MADRID,2019-05-13 08:45:00,2019-05-13 11:15:00,AVE,76.3,Turista,Flexible
2019-04-23 16:22:12,SEVILLA,MADRID,2019-05-23 14:45:00,2019-05-23 17:15:00,AVE,53.4,Turista,Promo
2019-04-21 09:15:34,BARCELONA,MADRID,2019-05-27 19:00:00,2019-05-27 22:00:00,AVE,49.55,Turista,Promo
2019-05-09 01:02:39,MADRID,SEVILLA,2019-06-17 14:00:00,2019-06-17 16:32:00,AVE,47.3,Turista,Promo
2019-05-05 21:40:50,MADRID,BARCELONA,2019-05-19 11:30:00,2019-05-19 14:40:00,AVE,107.7,Turista,Flexible
2019-04-30 15:14:04,MADRID,BARCELONA,2019-05-23 07:15:00,2019-05-23 16:37:00,R. EXPRES,43.25,Turista,Adulto ida
2019-04-17 04:28:07,SEVILLA,MADRID,2019-04-21 20:15:00,2019-04-21 22:36:00,AVE,76.3,Turista,Flexible
2019-05-08 17:35:00,SEVILLA,MADRID,2019-05-23 07:15:00,2019-05-23 09:55:00,AVE,47.3,Turista,Promo
2019-04-16 04:30:19,MADRID,VALENCIA,2019-05-27 06:45:00,2019-05-27 08:38:00,AVE,21.95,Turista,Promo
2019-04-21 03:46:25,SEVILLA,MADRID,2019-04-25 09:50:00,2019-04-25 12:36:00,ALVIA,,Turista,Promo
2019-05-03 05:32:41,MADRID,VALENCIA,2019-06-01 16:30:00,2019-06-01 22:47:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-14 22:29:02,SEVILLA,MADRID,2019-05-27 20:36:00,2019-05-27 23:14:00,ALVIA,67.2,Turista,Flexible
2019-04-18 00:40:53,MADRID,BARCELONA,2019-04-30 07:20:00,2019-04-30 09:50:00,AVE,58.45,Turista,Promo
2019-05-01 09:26:14,VALENCIA,MADRID,2019-05-13 17:30:00,2019-05-13 23:58:00,MD-LD,28.1,Turista con enlace,Promo +
2019-04-16 00:13:53,SEVILLA,MADRID,2019-04-15 14:58:00,2019-04-15 17:50:00,ALVIA,67.2,Turista,Flexible
2019-05-04 19:44:33,MADRID,BARCELONA,2019-05-27 14:30:00,2019-05-27 17:21:00,AVE,75.4,Turista,Promo
2019-04-30 09:10:56,VALENCIA,MADRID,2019-04-30 18:10:00,2019-04-30 19:57:00,AVE,57.75,Turista,Promo
2019-04-13 07:09:35,MADRID,BARCELONA,2019-04-26 17:00:00,2019-04-26 19:30:00,AVE,,Turista,Flexible
2019-04-17 18:27:16,MADRID,VALENCIA,2019-05-23 19:40:00,2019-05-23 21:29:00,AVE,51.15,Turista,Promo
2019-04-20 20:20:36,VALENCIA,MADRID,2019-05-14 18:10:00,2019-05-14 19:57:00,AVE,33.65,Turista,Promo
2019-04-12 11:25:36,SEVILLA,MADRID,2019-05-06 07:15:00,2019-05-06 09:55:00,AVE,,Turista,Flexible
2019-04-14 17:15:58,MADRID,VALENCIA,2019-06-02 17:48:00,2019-06-02 21:58:00,INTERCITY,30.9,Turista Plus,Promo
2019-04-23 01:21:44,VALENCIA,MADRID,2019-05-08 17:30:00,2019-05-08 23:58:00,MD-LD,28.1,Turista con enlace,Promo +
2019-04-26 17:15:13,SEVILLA,MADRID,2019-04-30 12:40:00,2019-04-30 15:23:00,AVE,60.3,Turista,Promo
2019-05-07 21:47:39,MADRID,BARCELONA,2019-05-08 10:40:00,2019-05-08 17:40:00,AVE-LD,,Turista,Flexible
2019-05-09 05:21:19,BARCELONA,MADRID,2019-05-24 15:00:00,2019-05-24 17:45:00,AVE,107.7,Turista,Flexible
2019-04-27 23:40:51,VALENCIA,MADRID,2019-05-13 09:00:00,2019-05-13 11:33:00,ALVIA,46.15,Preferente,Promo
2019-04-16 00:18:54,BARCELONA,MADRID,2019-05-22 18:00:00,2019-05-22 21:10:00,AVE,90.5,Turista Plus,Promo
2019-04-18 15:22:30,MADRID,SEVILLA,2019-05-03 16:30:00,2019-05-03 18:55:00,AVE,89.95,Preferente,Promo
2019-04-14 10:28:08,MADRID,VALENCIA,2019-05-11 16:30:00,2019-05-11 22:47:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-17 12:05:22,BARCELONA,MADRID,2019-05-14 09:03:00,2019-05-14 18:07:00,R. EXPRES,43.25,Turista,Adulto ida
2019-05-01 21:36:25,MADRID,SEVILLA,2019-05-12 18:00:00,2019-05-12 20:32:00,AVE,128.5,Preferente,Flexible
2019-05-03 11:14:01,BARCELONA,MADRID,2019-05-07 16:00:00,2019-05-07 19:10:00,AVE,107.7,Turista,Flexible
2019-04-22 22:16:46,VALENCIA,MADRID,2019-05-04 21:05:00,2019-05-04 23:32:00,INTERCITY,38.8,Turista,Promo
2019-05-08 21:00:31,MADRID,SEVILLA,2019-05-17 14:00:00,2019-05-17 16:32:00,AVE,,Turista,Flexible
2019-05-02 01:11:28,BARCELONA,MADRID,2019-05-02 10:00:00,2019-05-02 13:10:00,AVE,85.1,Turista,Promo
2019-04-19 19:33:31,MADRID,SEVILLA,2019-05-25 09:00:00,2019-05-25 11:38:00,AVE,76.3,Turista,Flexible
2019-05-03 09:28:10,BARCELONA,MADRID,2019-05-24 17:25:00,2019-05-24 19:55:00,AVE,100.4,Turista,Promo
2019-04-14 03:41:43,SEVILLA,MADRID,2019-04-29 08:35:00,2019-04-29 15:26:00,LD-MD,34.35,Turista con enlace,Promo +
2019-04-19 22:44:50,MADRID,VALENCIA,2019-05-05 08:40:00,2019-05-05 10:33:00,AVE,27.8,Turista,Promo
2019-04-24 11:20:30,MADRID,VALENCIA,2019-05-30 16:05:00,2019-05-30 22:47:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-24 07:19:07,MADRID,VALENCIA,2019-06-08 08:00:00,2019-06-08 14:10:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-26 17:44:43,MADRID,BARCELONA,2019-05-25 16:30:00,2019-05-25 19:15:00,AVE,80.15,Turista Plus,Promo
2019-04-18 06:17:28,VALENCIA,MADRID,2019-05-20 19:10:00,2019-05-20 20:50:00,AVE,21.95,Turista,Promo
2019-04-12 11:05:19,MADRID,SEVILLA,2019-06-02 15:00:00,2019-06-02 17:21:00,AVE,,Preferente,Promo
2019-04-23 09:22:29,SEVILLA,MADRID,2019-04-30 08:35:00,2019-04-30 15:26:00,LD-MD,34.35,Turista con enlace,Promo +
2019-04-21 02:53:04,MADRID,BARCELONA,2019-05-30 15:30:00,2019-05-30 18:40:00,AVE,85.1,Turista,Promo
2019-05-08 19:21:09,BARCELONA,MADRID,2019-05-20 14:00:00,2019-05-20 17:10:00,AVE,75.4,Turista,Promo
2019-04-21 01:50:45,BARCELONA,MADRID,2019-05-27 20:00:00,2019-05-27 23:10:00,AVE,66.75,Turista,Promo
2019-05-09 15:15:09,SEVILLA,MADRID,2019-07-07 07:00:00,2019-07-07 10:02:00,AV City,43.55,Turista,Promo
2019-04-22 23:31:23,SEVILLA,MADRID,2019-05-04 09:50:00,2019-05-04 12:36:00,ALVIA,,Turista,Promo
2019-04-18 19:16:15,SEVILLA,MADRID,2019-05-07 07:40:00,2019-05-07 10:05:00,AVE,76.3,Turista,Flexible
2019-04-18 19:17:08,SEVILLA,MADRID,2019-04-28 20:36:00,2019-04-28 23:14:00,ALVIA,,Turista,Flexible
2019-04-19 14:31:06,BARCELONA,MADRID,2019-04-25 06:05:00,2019-04-25 09:15:00,AVE,80.15,Turista Plus,Promo
2019-05-02 15:05:38,MADRID,BARCELONA,2019-05-11 20:30:00,2019-05-11 23:40:00,AVE,98.0,Preferente,Promo
2019-04-15 19:34:45,VALENCIA,MADRID,2019-05-12 16:15:00,2019-05-12 17:55:00,AVE,45.3,Turista,Promo
2019-04-23 09:40:01,MADRID,BARCELONA,2019-04-30 09:00:00,2019-04-30 11:45:00,AVE,98.0,Preferente,Promo
2019-04-13 23:27:08,MADRID,SEVILLA,2019-05-20 16:00:00,2019-05-20 18:30:00,AVE,47.3,Turista,Promo
2019-04-18 19:04:47,BARCELONA,MADRID,2019-05-04 16:00:00,2019-05-04 19:10:00,AVE,85.1,Turista,Promo
2019-04-22 07:35:39,PONFERRADA,MADRID,2019-05-19 17:15:00,2019-05-19 23:10:00,MD-LD,53.3,Turista con enlace,Flexible
2019-04-18 01:37:37,MADRID,VALENCIA,2019-05-22 07:40:00,2019-05-22 09:20:00,AVE,57.75,Turista,Promo
2019-04-18 13:42:24,MADRID,VALENCIA,2019-05-20 06:45:00,2019-05-20 08:38:00,AVE,21.95,Turista,Promo
2019-04-28 11:34:56,MADRID,VALENCIA,2019-05-20 06:08:00,2019-05-20 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-28 23:42:07,BARCELONA,MADRID,2019-06-02 12:50:00,2019-06-02 15:45:00,AVE-TGV,112.55,Preferente,Promo
2019-04-21 16:38:40,MADRID,BARCELONA,2019-04-23 15:00:00,2019-04-23 17:30:00,AVE,127.1,Turista,Flexible
2019-04-22 02:28:47,MADRID,SEVILLA,2019-05-24 21:25:00,2019-05-25 00:10:00,AV City,62.2,Turista,Flexible
2019-04-22 14:15:26,VALENCIA,MADRID,2019-06-10 06:38:00,2019-06-10 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-03 03:06:27,MADRID,BARCELONA,2019-05-10 20:30:00,2019-05-10 23:40:00,AVE,80.15,Turista Plus,Promo
2019-05-01 07:12:57,SEVILLA,MADRID,2019-06-02 19:15:00,2019-06-02 21:36:00,AVE,76.3,Turista,Flexible
2019-04-13 19:20:47,MADRID,VALENCIA,2019-05-13 18:40:00,2019-05-13 20:20:00,AVE,27.8,Turista,Promo
2019-04-14 14:20:18,SEVILLA,MADRID,2019-05-10 16:15:00,2019-05-10 18:54:00,AVE,76.3,Turista,Flexible
2019-05-05 02:05:50,MADRID,BARCELONA,2019-05-14 21:25:00,2019-05-14 23:55:00,AVE,58.15,Turista,Promo
2019-04-17 09:18:55,BARCELONA,MADRID,2019-05-22 08:25:00,2019-05-22 10:55:00,AVE,100.4,Turista,Promo
2019-04-28 17:15:40,VALENCIA,MADRID,2019-04-29 06:38:00,2019-04-29 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-22 06:21:02,SEVILLA,MADRID,2019-05-11 21:00:00,2019-05-11 23:52:00,AV City,52.2,Turista Plus,Promo
2019-04-19 23:33:33,BARCELONA,MADRID,2019-05-15 17:00:00,2019-05-15 19:45:00,AVE,90.5,Turista Plus,Promo
2019-05-07 19:17:15,MADRID,BARCELONA,2019-06-18 20:30:00,2019-06-18 23:40:00,AVE,54.45,Preferente,Promo
2019-04-22 05:29:57,MADRID,VALENCIA,2019-05-14 11:10:00,2019-05-14 13:25:00,INTERCITY,29.9,Turista,Promo
2019-04-29 21:03:34,MADRID,SEVILLA,2019-05-09 20:35:00,2019-05-09 23:15:00,AVE,64.05,Turista Plus,Promo
2019-04-22 07:35:47,PONFERRADA,MADRID,2019-05-17 02:36:00,2019-05-17 09:31:00,TRENHOTEL,45.8,Turista,Flexible
2019-04-27 01:36:19,MADRID,VALENCIA,2019-05-20 12:21:00,2019-05-20 19:04:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-21 16:27:14,MADRID,VALENCIA,2019-05-08 11:10:00,2019-05-08 13:25:00,INTERCITY,29.9,Turista,Promo
2019-05-09 17:43:21,MADRID,BARCELONA,2019-06-30 17:30:00,2019-06-30 20:40:00,AVE,98.0,Preferente,Promo
2019-04-27 21:40:37,MADRID,SEVILLA,2019-04-28 11:00:00,2019-04-28 13:32:00,AVE,,Preferente,Flexible
2019-04-28 11:23:57,SEVILLA,MADRID,2019-05-15 10:45:00,2019-05-15 13:17:00,AVE,53.4,Turista,Promo
2019-04-22 19:20:17,SEVILLA,MADRID,2019-05-12 16:45:00,2019-05-12 19:17:00,AVE,76.3,Turista,Flexible
2019-04-28 21:08:10,VALENCIA,MADRID,2019-06-02 17:30:00,2019-06-02 19:43:00,INTERCITY,55.4,Turista,Flexible
2019-04-30 01:37:40,BARCELONA,MADRID,2019-05-02 06:05:00,2019-05-02 09:15:00,AVE,75.4,Turista,Promo
2019-04-18 07:13:39,MADRID,VALENCIA,2019-05-30 15:40:00,2019-05-30 17:22:00,AVE,57.75,Turista,Promo
2019-04-22 21:38:17,MADRID,VALENCIA,2019-05-31 09:10:00,2019-05-31 10:58:00,AVE,45.3,Turista,Promo
2019-04-21 03:52:29,MADRID,PONFERRADA,2019-04-29 14:40:00,2019-04-29 18:33:00,AVE-MD,38.75,Turista con enlace,Promo +
2019-05-08 21:14:51,BARCELONA,MADRID,2019-06-30 18:00:00,2019-06-30 21:10:00,AVE,90.5,Turista Plus,Promo
2019-04-15 14:13:39,MADRID,BARCELONA,2019-05-01 11:30:00,2019-05-01 14:40:00,AVE,181.5,Preferente,Flexible
2019-05-01 23:11:09,MADRID,VALENCIA,2019-05-26 10:40:00,2019-05-26 12:20:00,AVE,45.3,Turista,Promo
2019-04-26 23:16:59,BARCELONA,MADRID,2019-05-26 08:00:00,2019-05-26 11:10:00,AVE,66.75,Turista,Promo
2019-04-14 00:14:31,MADRID,SEVILLA,2019-05-11 08:00:00,2019-05-11 10:32:00,AVE,60.3,Turista,Promo
2019-04-26 11:40:03,MADRID,BARCELONA,2019-05-24 06:30:00,2019-05-24 09:20:00,AVE,40.95,Turista,Promo
2019-04-20 03:10:26,MADRID,SEVILLA,2019-05-13 14:00:00,2019-05-13 16:32:00,AVE,60.3,Turista,Promo
2019-04-14 20:19:17,SEVILLA,MADRID,2019-05-11 13:40:00,2019-05-11 16:10:00,AVE,60.3,Turista,Promo
2019-04-22 20:29:39,PONFERRADA,MADRID,2019-05-06 06:11:00,2019-05-06 11:57:00,LD,,Turista,Flexible
2019-04-23 07:27:48,MADRID,VALENCIA,2019-05-16 11:10:00,2019-05-16 13:25:00,INTERCITY,16.6,Turista,Promo
2019-04-14 16:32:26,MADRID,BARCELONA,2019-04-21 20:00:00,2019-04-21 22:30:00,AVE,127.1,Turista,Flexible
2019-04-19 04:26:55,VALENCIA,MADRID,2019-04-19 21:05:00,2019-04-19 23:32:00,INTERCITY,55.4,Turista,Flexible
2019-04-26 15:27:24,BARCELONA,MADRID,2019-05-17 10:00:00,2019-05-17 13:10:00,AVE,85.1,Turista,Promo
2019-04-21 06:34:41,MADRID,BARCELONA,2019-05-31 14:00:00,2019-05-31 16:30:00,AVE,100.4,Turista,Promo
2019-04-27 03:15:35,SEVILLA,MADRID,2019-05-18 15:45:00,2019-05-18 18:15:00,AVE,60.3,Turista,Promo
2019-05-08 13:17:19,BARCELONA,MADRID,2019-06-23 20:00:00,2019-06-23 23:10:00,AVE,85.1,Turista,Promo
2019-04-28 05:05:08,MADRID,BARCELONA,2019-05-17 14:30:00,2019-05-17 17:21:00,AVE,107.7,Turista,Flexible
2019-04-18 18:35:05,MADRID,VALENCIA,2019-05-28 15:40:00,2019-05-28 17:22:00,AVE,21.95,Turista,Promo
2019-05-09 11:32:58,MADRID,VALENCIA,2019-06-17 16:05:00,2019-06-17 22:47:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-09 11:38:38,MADRID,SEVILLA,2019-06-22 20:35:00,2019-06-22 23:15:00,AVE,29.0,Turista,Promo
2019-04-19 07:37:41,MADRID,VALENCIA,2019-05-28 19:40:00,2019-05-28 21:29:00,AVE,39.45,Turista,Promo
2019-05-02 01:20:51,VALENCIA,MADRID,2019-05-21 09:00:00,2019-05-21 11:33:00,ALVIA,35.5,Turista,Promo
2019-04-24 06:03:20,MADRID,SEVILLA,2019-05-30 17:00:00,2019-05-30 19:38:00,AVE,76.3,Turista,Flexible
2019-04-21 08:03:44,MADRID,BARCELONA,2019-05-24 17:00:00,2019-05-24 19:30:00,AVE,127.1,Turista,Flexible
2019-04-14 05:23:31,MADRID,VALENCIA,2019-05-16 06:08:00,2019-05-16 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-09 07:09:09,MADRID,BARCELONA,2019-06-28 11:30:00,2019-06-28 14:40:00,AVE,85.1,Turista,Promo
2019-04-14 06:11:10,MADRID,SEVILLA,2019-05-19 19:00:00,2019-05-19 21:38:00,AVE,69.4,Preferente,Promo
2019-05-08 17:10:30,MADRID,BARCELONA,2019-07-05 21:25:00,2019-07-05 23:55:00,AVE,75.4,Turista,Promo
2019-04-22 07:40:29,MADRID,VALENCIA,2019-05-27 09:40:00,2019-05-27 11:24:00,AVE,39.45,Turista,Promo
2019-04-15 09:19:45,MADRID,BARCELONA,2019-05-16 15:30:00,2019-05-16 18:40:00,AVE,80.15,Turista Plus,Promo
2019-04-15 01:15:02,MADRID,BARCELONA,2019-05-11 09:30:00,2019-05-11 12:34:00,AVE,85.1,Turista,Promo
2019-04-22 14:26:01,PONFERRADA,MADRID,2019-05-25 11:28:00,2019-05-25 16:00:00,LD,34.2,Turista con enlace,Promo
2019-04-19 04:08:42,MADRID,VALENCIA,2019-04-21 08:40:00,2019-04-21 10:33:00,AVE,45.3,Turista,Promo
2019-04-15 11:07:45,SEVILLA,MADRID,2019-04-21 16:15:00,2019-04-21 18:54:00,AVE,76.3,Turista,Flexible
2019-04-20 15:13:15,SEVILLA,MADRID,2019-04-27 18:45:00,2019-04-27 21:17:00,AVE,61.45,Preferente,Promo
2019-04-19 09:45:55,MADRID,BARCELONA,2019-05-04 16:30:00,2019-05-04 19:15:00,AVE,75.4,Turista,Promo
2019-04-15 12:14:49,SEVILLA,MADRID,2019-05-21 11:45:00,2019-05-21 14:17:00,AVE,47.3,Turista,Promo
2019-04-15 04:30:50,MADRID,SEVILLA,2019-05-22 07:00:00,2019-05-22 09:32:00,AVE,60.3,Turista,Promo
2019-04-25 11:15:35,VALENCIA,MADRID,2019-05-07 06:20:00,2019-05-07 10:36:00,INTERCITY,21.45,Turista,Promo
2019-04-21 16:16:05,BARCELONA,MADRID,2019-05-03 12:00:00,2019-05-03 15:10:00,AVE,181.5,Preferente,Flexible
2019-04-23 23:22:58,MADRID,VALENCIA,2019-05-16 21:10:00,2019-05-16 23:03:00,AVE,33.65,Turista,Promo
2019-04-15 00:12:57,MADRID,SEVILLA,2019-05-18 18:00:00,2019-05-18 20:32:00,AVE,61.45,Preferente,Promo
2019-04-25 13:18:31,MADRID,VALENCIA,2019-05-16 09:10:00,2019-05-16 10:58:00,AVE,51.15,Turista,Promo
